episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
510, -7294.284439146519, 2, 30.18321433899837, 1873, 689115,                                             689115, 26.288904190063477, 422.1231384277344
511, -1383.0776422917843, 1, 28.642025085999194, 1767, 690882,                                             690882, 25.667644500732422, 420.1726379394531
512, -3674.188097834587, 2, 6.335100267999223, 362, 691244,                                             691244, 25.2706241607666, 420.44549560546875
513, -6152.413729667664, 2, 20.9742679330011, 1302, 692546,                                             692546, 25.918766021728516, 420.83856201171875
514, 691.0586531162262, 1, 12.135015761999966, 740, 693286,                                             693286, 25.758081436157227, 417.8075256347656
515, -3424.9450352191925, 2, 3.923872784998821, 243, 693529,                                             693529, 25.73581886291504, 418.532470703125
516, 2289.7659255862236, 1, 4.109457927999756, 239, 693768,                                             693768, 26.300445556640625, 422.2161865234375
517, -2868.6417949199677, 2, 2.9174592649978877, 171, 693939,                                             693939, 26.1909122467041, 423.7196960449219
518, 2187.978630244732, 1, 4.316935859998921, 250, 694189,                                             694189, 25.402172088623047, 420.85406494140625
519, -7969.632946014404, 3, 24.188084894001804, 1482, 695671,                                             695671, 25.27507781982422, 422.7717590332031
520, -5147.493829011917, 2, 16.149151122001058, 988, 696659,                                             696659, 25.65509033203125, 420.0314025878906
521, 2231.97908949852, 1, 3.9702792759999284, 238, 696897,                                             696897, 25.769058227539062, 419.8528747558594
522, -7405.243012011051, 2, 29.996703952001553, 1863, 698760,                                             698760, 25.584978103637695, 420.474609375
523, 814.6291568875313, 1, 11.7471977339992, 726, 699486,                                             699486, 25.778217315673828, 420.8124084472656
524, -8044.63708627224, 2, 13.739987202003249, 838, 700324,                                             700324, 25.53291130065918, 420.9255065917969
525, -4224.234708666801, 2, 10.946598034999624, 677, 701001,                                             701001, 26.011106491088867, 421.1075439453125
526, -9565.433396935463, 2, 25.578879868000513, 1583, 702584,                                             702584, 26.06720733642578, 419.1736145019531
527, -4356.556585490704, 3, 14.154271578998305, 877, 703461,                                             703461, 25.649248123168945, 419.9249267578125
528, 1418.6859509944916, 1, 10.130065585999546, 615, 704076,                                             704076, 25.012714385986328, 418.27056884765625
529, -5507.919634580612, 2, 6.134626400998968, 373, 704449,                                             704449, 25.959026336669922, 420.5695495605469
530, 2200.7666227817535, 1, 4.113031119999505, 242, 704691,                                             704691, 26.45806121826172, 421.10491943359375
531, -2928.8242712020874, 2, 1.9656045699994138, 121, 704812,                                             704812, 25.37636375427246, 412.6876525878906
532, -4235.112899661064, 3, 13.3420080040014, 812, 705624,                                             705624, 25.75963020324707, 420.1055908203125
533, -6672.775366127491, 1, 33.41733567499978, 2088, 707712,                                             707712, 26.08182716369629, 421.7535400390625
534, -4938.081042647362, 2, 6.92340828399756, 419, 708131,                                             708131, 25.0372314453125, 419.15374755859375
535, -5933.787870883942, 2, 24.97139880299801, 1541, 709672,                                             709672, 25.469730377197266, 420.7560729980469
536, 1529.3025485277176, 1, 8.933479334002186, 537, 710209,                                             710209, 25.690664291381836, 420.9509582519531
537, 1647.1843499541283, 1, 10.13308792799944, 614, 710823,                                             710823, 25.53124237060547, 418.5085144042969
538, 1675.2694528102875, 1, 8.741554198000813, 538, 711361,                                             711361, 25.815372467041016, 419.3186950683594
539, -3052.913680076599, 3, 2.1073933870029578, 108, 711469,                                             711469, 23.829694747924805, 420.197021484375
540, -7049.666193604469, 2, 18.568118530998618, 1155, 712624,                                             712624, 26.00989532470703, 421.2987365722656
541, -7627.447209298611, 3, 21.595095680000668, 1334, 713958,                                             713958, 25.638139724731445, 419.9360046386719
542, -4275.693354010582, 2, 13.34400921499764, 818, 714776,                                             714776, 25.340856552124023, 418.0881652832031
543, -3700.752677321434, 2, 10.333195087001513, 628, 715404,                                             715404, 25.099071502685547, 416.0582580566406
544, -4506.486654162407, 2, 13.136687089998304, 801, 716205,                                             716205, 25.652687072753906, 417.0313720703125
545, 145.6116018295288, 1, 15.160122727000271, 943, 717148,                                             717148, 25.884328842163086, 418.7160339355469
546, -3067.891622066498, 2, 3.31168289299967, 193, 717341,                                             717341, 25.452777862548828, 415.19403076171875
547, -4745.455555260181, 1, 27.194953311001882, 1694, 719035,                                             719035, 26.00826072692871, 418.51885986328125
548, -4384.749367773533, 2, 13.136691469000652, 804, 719839,                                             719839, 25.969228744506836, 418.8627624511719
549, -5677.750051796436, 2, 18.376621883999178, 1143, 720982,                                             720982, 25.902833938598633, 417.7729797363281
550, 1922.092116177082, 1, 8.127856571998564, 488, 721470,                                             721470, 26.38292121887207, 418.4388427734375
551, -5050.105718612671, 2, 15.994911837999098, 986, 722456,                                             722456, 25.299468994140625, 417.1526184082031
552, -4188.909571528435, 2, 11.530862357001752, 705, 723161,                                             723161, 25.105409622192383, 420.24664306640625
553, -5697.229094684124, 2, 10.945736466997914, 681, 723842,                                             723842, 25.25208282470703, 419.169921875
554, -4059.233760356903, 2, 11.93344191900178, 724, 724566,                                             724566, 26.143539428710938, 417.9875793457031
555, -3868.1817116737366, 2, 10.743516067999735, 646, 725212,                                             725212, 25.578929901123047, 418.20709228515625
556, -3256.2648873329163, 2, 9.14376504699976, 565, 725777,                                             725777, 25.252824783325195, 418.09381103515625
557, -5449.068333506584, 3, 16.36751154599915, 994, 726771,                                             726771, 25.664457321166992, 415.21453857421875
558, -4633.979334652424, 2, 11.530557830999896, 702, 727473,                                             727473, 26.074960708618164, 417.89111328125
559, 1713.3510463237762, 1, 6.938680018000014, 430, 727903,                                             727903, 25.539976119995117, 418.00311279296875
560, -3674.952873945236, 2, 5.717292348999763, 343, 728246,                                             728246, 25.579238891601562, 416.4666442871094
561, -4079.8466201126575, 1, 25.198023110999202, 1545, 729791,                                             729791, 25.524044036865234, 417.3731384277344
562, -14.11901704967022, 1, 21.3846276889999, 1304, 731095,                                             731095, 25.883731842041016, 416.7179260253906
563, -3480.6820747852325, 3, 5.917905076999887, 350, 731445,                                             731445, 25.215362548828125, 418.6434326171875
564, 41.46092450618744, 1, 13.15636524799993, 809, 732254,                                             732254, 25.99624252319336, 415.3132019042969
565, -5279.029435575008, 2, 19.159728847000224, 1176, 733430,                                             733430, 26.055438995361328, 417.354736328125
566, 1478.001269876957, 1, 8.126547256000777, 487, 733917,                                             733917, 25.74553108215332, 416.8943786621094
567, -3299.1562589406967, 2, 5.71711823700025, 333, 734250,                                             734250, 25.81867027282715, 413.2990417480469
568, 1904.695372581482, 1, 8.142086305000703, 505, 734755,                                             734755, 25.68136215209961, 419.2002868652344
569, -6145.127797245979, 2, 16.75245427000118, 1030, 735785,                                             735785, 26.722192764282227, 416.3483581542969
570, 2235.0219706892967, 1, 4.129833292998228, 245, 736030,                                             736030, 26.057968139648438, 414.968505859375
571, -2823.9512326419353, 1, 18.868749969999044, 1136, 737166,                                             737166, 25.964521408081055, 414.25341796875
572, -12923.630883455276, 2, 29.989833149000333, 1844, 739010,                                             739010, 26.29792594909668, 415.81707763671875
573, -11905.020052611828, 4, 49.665056167999865, 3088, 742098,                                             742098, 26.040084838867188, 416.14544677734375
574, -4614.561139583588, 2, 10.32903699000235, 624, 742722,                                             742722, 25.460041046142578, 413.92791748046875
575, 692.4735986888409, 1, 14.962599541002419, 917, 743639,                                             743639, 26.496509552001953, 414.1833801269531
576, -8191.894026398659, 2, 16.140305528999306, 954, 744593,                                             744593, 25.665719985961914, 411.183837890625
577, -3302.332039475441, 2, 5.528615608000109, 327, 744920,                                             744920, 25.160974502563477, 416.3416442871094
578, -447.93276566267014, 1, 23.580556816999888, 1407, 746327,                                             746327, 25.874252319335938, 417.11376953125
579, -3354.9131719470024, 2, 5.117050269000174, 300, 746627,                                             746627, 25.62371826171875, 416.88934326171875
580, -9759.87400084734, 2, 28.382523407002736, 1729, 748356,                                             748356, 26.515432357788086, 415.2556457519531
581, -468.58217281103134, 1, 20.265351781999925, 1157, 749513,                                             749513, 26.445959091186523, 414.4356689453125
582, -7120.656904160976, 2, 25.177341987000545, 1565, 751078,                                             751078, 26.000450134277344, 415.5057067871094
583, 2188.0645409226418, 1, 4.3152741140002036, 250, 751328,                                             751328, 27.619239807128906, 414.44390869140625
584, -8599.398086071014, 2, 33.80339960499987, 2100, 753428,                                             753428, 26.297504425048828, 413.8890380859375
585, -4926.452613413334, 2, 12.339420021002297, 750, 754178,                                             754178, 25.463459014892578, 413.09588623046875
586, -3436.444552361965, 3, 9.336663570000383, 582, 754760,                                             754760, 26.297632217407227, 412.0711669921875
587, -4240.598764657974, 2, 6.917546238000796, 418, 755178,                                             755178, 26.08081817626953, 416.72052001953125
588, -3312.006458044052, 2, 5.721691789000033, 334, 755512,                                             755512, 26.12574005126953, 415.0219421386719
589, -7986.842589974403, 2, 23.9691120589996, 1479, 756991,                                             756991, 25.872364044189453, 413.7589111328125
590, -847.7684721946716, 1, 18.57273368299866, 1159, 758150,                                             758150, 25.888093948364258, 414.62103271484375
591, -4167.600927829742, 2, 5.624886926001636, 329, 758479,                                             758479, 26.114519119262695, 414.3138427734375
592, -3382.1444911956787, 2, 9.329526093999448, 570, 759049,                                             759049, 25.565488815307617, 414.2945251464844
593, 1203.5118427872658, 1, 9.738716620999185, 598, 759647,                                             759647, 26.46619987487793, 412.5182800292969
594, 1062.3246344923973, 1, 12.131827984998381, 741, 760388,                                             760388, 25.488237380981445, 415.409912109375
595, -10788.049674093723, 2, 33.20630769800118, 2070, 762458,                                             762458, 26.13016700744629, 413.07293701171875
596, -10270.350217163563, 2, 31.20474083099907, 1927, 764385,                                             764385, 25.949748992919922, 415.2533874511719
597, 1467.2088196575642, 1, 9.527384607001295, 577, 764962,                                             764962, 25.9600772857666, 413.6954345703125
598, -6461.188472658396, 2, 21.18016106899813, 1292, 766254,                                             766254, 25.846845626831055, 414.8112487792969
599, -11770.082003831863, 2, 46.04727842799912, 2850, 769104,                                             769104, 26.447349548339844, 413.4698791503906
600, -11150.790799319744, 2, 34.40203107000343, 2136, 771240,                                             771240, 26.118724822998047, 414.12335205078125
601, 1562.4769528210163, 1, 11.810179142998095, 732, 771972,                                             771972, 25.811391830444336, 410.9205017089844
602, -3352.264241218567, 2, 2.120417117002944, 104, 772076,                                             772076, 23.89493179321289, 409.9830627441406
603, -5537.8323447704315, 3, 8.5384243160006, 533, 772609,                                             772609, 26.236352920532227, 408.8944396972656
